Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
bungi-x-bobby-rabbit-hardwarewomens-t-shirt,BUNGI X BOBBY RABBIT HARDWARE Women's T-shirt,"Get to know your new favorite tee—it's super smooth, super comfortable, and made from a cotton-touch polyester jersey that won't fade after washing. <br>
<br>
- Fabric composition in the EU: 96% polyester, 4% spandex<br>
- Fabric composition in the US: 93% polyester, 7% spandex<br>
- Fabric weight in the EU: 6.34 oz./yd.² (215 g/m²)<br>
- Fabric weight in the US: 7.08 oz./yd.² (240 g/m²)<br>
- Premium knit mid-weight jersey<br>
- Smooth, comfortable 2-way stretch fabric that stretches and recovers on the cross and lengthwise grains<br>
- Regular fit<br>
<br>
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",My Store,,"","",false,Size,XS,,,,,,,,6255888_8884,104.3262451,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9ad199db2.png?v=1748998876,1,Product mockup,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9ad199db2.png?v=1748998876,oz,PC040100,21.37,active
bungi-x-bobby-rabbit-hardwarewomens-t-shirt,,,,,,,,,S,,,,,,,,6255888_8885,113.3980925,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-back-683f9ad19a777.png?v=1748998877,2,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9ad199db2.png?v=1748998876,oz,PC040100,21.37,
bungi-x-bobby-rabbit-hardwarewomens-t-shirt,,,,,,,,,M,,,,,,,,6255888_8886,122.4699399,shopify,deny,manual,27.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9ad199db2.png?v=1748998876,oz,PC040100,21.37,
bungi-x-bobby-rabbit-hardwarewomens-t-shirt,,,,,,,,,L,,,,,,,,6255888_8887,136.077711,shopify,deny,manual,27.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9ad199db2.png?v=1748998876,oz,PC040100,21.37,
bungi-x-bobby-rabbit-hardwarewomens-t-shirt,,,,,,,,,XL,,,,,,,,6255888_8888,149.6854821,shopify,deny,manual,27.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9ad199db2.png?v=1748998876,oz,PC040100,21.37,
bungi-x-bobby-rabbit-hardwarewomens-t-shirt,,,,,,,,,2XL,,,,,,,,6255888_8889,172.3651006,shopify,deny,manual,27.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9ad199db2.png?v=1748998876,oz,PC040100,23.37,
bungi-x-bobby-cuffed-beanie-1,BUNGI X BOBBY Cuffed Beanie,"A snug, form-fitting beanie. It's not only a great head-warming piece but a staple accessory in anyone's wardrobe.<br>
<br>
• 100% Turbo Acrylic<br>
• 12″ (30 cm) in length<br>
• Hypoallergenic <br>
• Unisex style<br>
• Hand washable<br>
• Blank product sourced from Vietnam, Bangladesh or the Republic of Korea<br>
<br>
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",My Store,,"","",false,Color,Black,,,,,,,,4804417_8936,85.048569375,shopify,deny,manual,15.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/cuffed-beanie-black-front-683f9a789ba58.png?v=1748998784,1,Product mockup,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/cuffed-beanie-black-front-683f9a789ba58.png?v=1748998784,oz,PC040129,12.79,active
bungi-x-bobby-cuffed-beanie-1,,,,,,,,,White,,,,,,,,4804417_8938,85.048569375,shopify,deny,manual,15.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/cuffed-beanie-white-front-683f9a789c355.png?v=1748998784,2,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/cuffed-beanie-white-front-683f9a789c355.png?v=1748998784,oz,PC040129,12.79,
bungi-x-bobby-cuffed-beanie,BUNGI X BOBBY Cuffed Beanie,"A snug, form-fitting beanie. It's not only a great head-warming piece but a staple accessory in anyone's wardrobe.<br>
<br>
• 100% Turbo Acrylic<br>
• 12″ (30 cm) in length<br>
• Hypoallergenic <br>
• Unisex style<br>
• Hand washable<br>
• Blank product sourced from Vietnam, Bangladesh or the Republic of Korea<br>
<br>
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",My Store,,"","",false,Title,Default Title,,,,,,,,3473926_8936,85.048569375,shopify,deny,manual,15.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/cuffed-beanie-black-front-683f9a50cc978.png?v=1748998745,1,Product mockup,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/cuffed-beanie-black-front-683f9a50cc978.png?v=1748998745,oz,PC040129,12.79,active
bungi-x-bobby-darkmode-cuffed-beanie,BUNGI X BOBBY DARKMODE Cuffed Beanie,"A snug, form-fitting beanie. It's not only a great head-warming piece but a staple accessory in anyone's wardrobe.<br>
<br>
• 100% Turbo Acrylic<br>
• 12″ (30 cm) in length<br>
• Hypoallergenic <br>
• Unisex style<br>
• Hand washable<br>
• Blank product sourced from Vietnam, Bangladesh or the Republic of Korea<br>
<br>
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",My Store,,"","",false,Title,Default Title,,,,,,,,6085662_8936,85.048569375,shopify,deny,manual,15.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/cuffed-beanie-black-front-683f9a2123783.png?v=1748998698,1,Product mockup,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/cuffed-beanie-black-front-683f9a2123783.png?v=1748998698,oz,PC040129,12.79,active
bungi-x-bobby-dark-mode-wide-leg-joggers,BUNGI X BOBBY DARK MODE Wide-leg joggers,"Rediscover ’90s fashion with these all-over print wide-leg joggers. Ideal for athleisure looks and casual outings, they offer a unisex fit and handy side pockets.<br>
<br>
• 95% recycled polyester, 5% spandex<br>
• Wide-leg cut<br>
• Relaxed fit<br>
• Side pockets<br>
• Elastic waistband with a drawstring <br>
• Tear-away care label<br>
<br>
Disclaimer: In areas where the fabric is double-layered (like pockets), details from the inner fabric layer may subtly show through, especially with lighter designs.<p><strong class=""size-guide-title"">Size guide</strong></p><div class=""table-responsive dynamic"" data-unit-system=""imperial""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>WAIST (inches)</strong></td>
<td><strong>HIPS (inches)</strong></td>
</tr>
<tr>
<td><strong>2XS</strong></td>
<td>28 ⅜</td>
<td>35 ⅜</td>
</tr>
<tr>
<td><strong>XS</strong></td>
<td>29 ⅞</td>
<td>37 </td>
</tr>
<tr>
<td><strong>S</strong></td>
<td>31 ½</td>
<td>38 ⅝</td>
</tr>
<tr>
<td><strong>M</strong></td>
<td>33 ⅛</td>
<td>40 ⅛</td>
</tr>
<tr>
<td><strong>L</strong></td>
<td>36 ¼</td>
<td>43 ¼</td>
</tr>
<tr>
<td><strong>XL</strong></td>
<td>39 ⅜</td>
<td>46 ½</td>
</tr>
<tr>
<td><strong>2XL</strong></td>
<td>42 ½</td>
<td>49 ⅝</td>
</tr>
<tr>
<td><strong>3XL</strong></td>
<td>45 ⅝</td>
<td>52 ¾</td>
</tr>
<tr>
<td><strong>4XL</strong></td>
<td>48 ⅞</td>
<td>55 ⅞</td>
</tr>
<tr>
<td><strong>5XL</strong></td>
<td>52 </td>
<td>59 </td>
</tr>
<tr>
<td><strong>6XL</strong></td>
<td>55 ⅛</td>
<td>62 ¼</td>
</tr>
</tbody></table></div>",My Store,,"","",false,Size,2XS,,,,,,,,6222891_19889,479.95742650625,shopify,deny,manual,43.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-back-683f99d4ba848.png?v=1748998622,1,Product mockup,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f99d4bb8c5.png?v=1748998622,oz,,38.95,active
bungi-x-bobby-dark-mode-wide-leg-joggers,,,,,,,,,XS,,,,,,,,6222891_19890,494.9826737625,shopify,deny,manual,44.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f99d4bb8c5.png?v=1748998622,2,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f99d4bb8c5.png?v=1748998622,oz,,39.73,
bungi-x-bobby-dark-mode-wide-leg-joggers,,,,,,,,,S,,,,,,,,6222891_19891,486.76131205625,shopify,deny,manual,44.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f99d4bb8c5.png?v=1748998622,oz,,39.73,
bungi-x-bobby-dark-mode-wide-leg-joggers,,,,,,,,,M,,,,,,,,6222891_19892,521.91472073125,shopify,deny,manual,44.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f99d4bb8c5.png?v=1748998622,oz,,39.73,
bungi-x-bobby-dark-mode-wide-leg-joggers,,,,,,,,,L,,,,,,,,6222891_19893,559.90308171875,shopify,deny,manual,44.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f99d4bb8c5.png?v=1748998622,oz,,39.73,
bungi-x-bobby-dark-mode-wide-leg-joggers,,,,,,,,,XL,,,,,,,,6222891_19894,576.0623099,shopify,deny,manual,44.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f99d4bb8c5.png?v=1748998622,oz,,39.73,
bungi-x-bobby-dark-mode-wide-leg-joggers,,,,,,,,,2XL,,,,,,,,6222891_19895,599.875909325,shopify,deny,manual,46.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f99d4bb8c5.png?v=1748998622,oz,,41.73,
bungi-x-bobby-dark-mode-wide-leg-joggers,,,,,,,,,3XL,,,,,,,,6222891_19896,580.0312431375,shopify,deny,manual,48.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f99d4bb8c5.png?v=1748998622,oz,,43.73,
bungi-x-bobby-dark-mode-wide-leg-joggers,,,,,,,,,4XL,,,,,,,,6222891_19897,667.06427913125,shopify,deny,manual,50.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f99d4bb8c5.png?v=1748998622,oz,,45.73,
bungi-x-bobby-dark-mode-wide-leg-joggers,,,,,,,,,5XL,,,,,,,,6222891_19898,707.0371067375,shopify,deny,manual,52.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f99d4bb8c5.png?v=1748998622,oz,,47.73,
bungi-x-bobby-dark-mode-wide-leg-joggers,,,,,,,,,6XL,,,,,,,,6222891_19899,764.8701339125,shopify,deny,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f99d4bb8c5.png?v=1748998622,oz,,49.73,
wide-leg-joggers,BUNGI X BOBBY LIGHTMODE Wide-leg joggers,"Rediscover ’90s fashion with these all-over print wide-leg joggers. Ideal for athleisure looks and casual outings, they offer a unisex fit and handy side pockets.<br>
<br>
• 95% recycled polyester, 5% spandex<br>
• Wide-leg cut<br>
• Relaxed fit<br>
• Side pockets<br>
• Elastic waistband with a drawstring <br>
• Tear-away care label<br>
<br>
Disclaimer: In areas where the fabric is double-layered (like pockets), details from the inner fabric layer may subtly show through, especially with lighter designs.<p><strong class=""size-guide-title"">Size guide</strong></p><div class=""table-responsive dynamic"" data-unit-system=""imperial""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>WAIST (inches)</strong></td>
<td><strong>HIPS (inches)</strong></td>
</tr>
<tr>
<td><strong>2XS</strong></td>
<td>28 ⅜</td>
<td>35 ⅜</td>
</tr>
<tr>
<td><strong>XS</strong></td>
<td>29 ⅞</td>
<td>37 </td>
</tr>
<tr>
<td><strong>S</strong></td>
<td>31 ½</td>
<td>38 ⅝</td>
</tr>
<tr>
<td><strong>M</strong></td>
<td>33 ⅛</td>
<td>40 ⅛</td>
</tr>
<tr>
<td><strong>L</strong></td>
<td>36 ¼</td>
<td>43 ¼</td>
</tr>
<tr>
<td><strong>XL</strong></td>
<td>39 ⅜</td>
<td>46 ½</td>
</tr>
<tr>
<td><strong>2XL</strong></td>
<td>42 ½</td>
<td>49 ⅝</td>
</tr>
<tr>
<td><strong>3XL</strong></td>
<td>45 ⅝</td>
<td>52 ¾</td>
</tr>
<tr>
<td><strong>4XL</strong></td>
<td>48 ⅞</td>
<td>55 ⅞</td>
</tr>
<tr>
<td><strong>5XL</strong></td>
<td>52 </td>
<td>59 </td>
</tr>
<tr>
<td><strong>6XL</strong></td>
<td>55 ⅛</td>
<td>62 ¼</td>
</tr>
</tbody></table></div>",My Store,,"","",false,Size,2XS,,,,,,,,7529383_19889,479.95742650625,shopify,deny,manual,44.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-back-683f9920e04cf.png?v=1748998443,1,Product mockup,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f9920e0ea4.png?v=1748998443,oz,,38.95,active
wide-leg-joggers,,,,,,,,,XS,,,,,,,,7529383_19890,494.9826737625,shopify,deny,manual,45.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f9920e0ea4.png?v=1748998443,2,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f9920e0ea4.png?v=1748998443,oz,,39.73,
wide-leg-joggers,,,,,,,,,S,,,,,,,,7529383_19891,486.76131205625,shopify,deny,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f9920e0ea4.png?v=1748998443,oz,,39.73,
wide-leg-joggers,,,,,,,,,M,,,,,,,,7529383_19892,521.91472073125,shopify,deny,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f9920e0ea4.png?v=1748998443,oz,,39.73,
wide-leg-joggers,,,,,,,,,L,,,,,,,,7529383_19893,559.90308171875,shopify,deny,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f9920e0ea4.png?v=1748998443,oz,,39.73,
wide-leg-joggers,,,,,,,,,XL,,,,,,,,7529383_19894,576.0623099,shopify,deny,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f9920e0ea4.png?v=1748998443,oz,,39.73,
wide-leg-joggers,,,,,,,,,2XL,,,,,,,,7529383_19895,599.875909325,shopify,deny,manual,47.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f9920e0ea4.png?v=1748998443,oz,,41.73,
wide-leg-joggers,,,,,,,,,3XL,,,,,,,,7529383_19896,580.0312431375,shopify,deny,manual,49.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f9920e0ea4.png?v=1748998443,oz,,43.73,
wide-leg-joggers,,,,,,,,,4XL,,,,,,,,7529383_19897,667.06427913125,shopify,deny,manual,51.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f9920e0ea4.png?v=1748998443,oz,,45.73,
wide-leg-joggers,,,,,,,,,5XL,,,,,,,,7529383_19898,707.0371067375,shopify,deny,manual,54.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f9920e0ea4.png?v=1748998443,oz,,47.73,
wide-leg-joggers,,,,,,,,,6XL,,,,,,,,7529383_19899,764.8701339125,shopify,deny,manual,56.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-unisex-wide-leg-joggers-white-front-683f9920e0ea4.png?v=1748998443,oz,,49.73,
bungi-x-bobby-cowboy-unisex-windbreaker,BUNGI X BOBBY COWBOY Unisex windbreaker,"Whether you’re hiking, camping, or just running errands, this casual, sporty windbreaker’s got you covered. It’s very lightweight, durable, and water-repellent. This unisex windbreaker has a zipped closure and elasticated cuffs for a snug fit and comfortable wear. It also has two zipped pockets to store your essentials while on the move. This classic windbreaker will keep you both fashionable and protected on all your adventures.<br>
<br>
• 100% polyamide<br>
• Fabric weight: 7.13 oz./yd.² (202 g/m²)<br>
• Regular fit<br>
• Hood with a drawstring, zipped closure, elastic cuffs and hem<br>
• 2 zipped pockets<br>
• This product’s fabric is OEKO-TEX Standard 100 certified and PETA-Approved Vegan<br>
<br>
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",My Store,Uncategorized,"","",true,Color,Black,,Size,S,,,,,2813074_16424,192.011320125625,shopify,deny,manual,41.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-black-front-683f9890d7838.png?v=1748998298,1,Product mockup,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-black-front-683f9890d7838.png?v=1748998298,oz,,33.25,active
bungi-x-bobby-cowboy-unisex-windbreaker,,,,,,,,,Black,,,M,,,,,2813074_16425,196.00860288625,shopify,deny,manual,41.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-black-back-683f9890d7f7f.png?v=1748998298,2,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-black-front-683f9890d7838.png?v=1748998298,oz,,33.25,
bungi-x-bobby-cowboy-unisex-windbreaker,,,,,,,,,Black,,,L,,,,,2813074_16426,208.000451168125,shopify,deny,manual,41.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-forest-green-front-683f9890d80c0.png?v=1748998298,3,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-black-front-683f9890d7838.png?v=1748998298,oz,,33.25,
bungi-x-bobby-cowboy-unisex-windbreaker,,,,,,,,,Black,,,XL,,,,,2813074_16427,214.010550070625,shopify,deny,manual,41.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-forest-green-back-683f9890d81e7.png?v=1748998298,4,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-black-front-683f9890d7838.png?v=1748998298,oz,,33.25,
bungi-x-bobby-cowboy-unisex-windbreaker,,,,,,,,,Black,,,2XL,,,,,2813074_16428,221.126280375,shopify,deny,manual,43.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-black-front-683f9890d7838.png?v=1748998298,oz,,35.25,
bungi-x-bobby-cowboy-unisex-windbreaker,,,,,,,,,Forest Green,,,S,,,,,2813074_16429,192.011320125625,shopify,deny,manual,41.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-forest-green-front-683f9890d80c0.png?v=1748998298,oz,,33.25,
bungi-x-bobby-cowboy-unisex-windbreaker,,,,,,,,,Forest Green,,,M,,,,,2813074_16430,196.00860288625,shopify,deny,manual,41.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-forest-green-front-683f9890d80c0.png?v=1748998298,oz,,33.25,
bungi-x-bobby-cowboy-unisex-windbreaker,,,,,,,,,Forest Green,,,L,,,,,2813074_16431,208.000451168125,shopify,deny,manual,41.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-forest-green-front-683f9890d80c0.png?v=1748998298,oz,,33.25,
bungi-x-bobby-cowboy-unisex-windbreaker,,,,,,,,,Forest Green,,,XL,,,,,2813074_16432,214.010550070625,shopify,deny,manual,41.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-forest-green-front-683f9890d80c0.png?v=1748998298,oz,,33.25,
bungi-x-bobby-cowboy-unisex-windbreaker,,,,,,,,,Forest Green,,,2XL,,,,,2813074_16433,221.126280375,shopify,deny,manual,43.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/basic-unisex-windbreaker-forest-green-front-683f9890d80c0.png?v=1748998298,oz,,35.25,
bungi-x-bobby-cowboy-unisex-sweatshirt,BUNGI X BOBBY COWBOY Unisex Sweatshirt,"Each unique, all-over printed sweatshirt is precision-cut and hand-sewn to achieve the best possible look and bring out the intricate design. What's more, the durable fabric with a cotton-feel face and soft brushed fleece inside means that this sweatshirt is bound to become your favorite for a long time.<br>
<br>
• 95% recycled polyester, 5% spandex<br>
• Fabric weight (may vary by 5%): 9.08 oz./yd.² (308 g/m²)<br>
• Soft cotton-feel face<br>
• Brushed fleece fabric inside<br>
• Unisex fit<br>
• Overlock seams<br>
• Blank components sourced from China<br>
<br>
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",My Store,,"","",true,Size,2XS,,,,,,,,7066242_19769,379.883609875,shopify,deny,manual,42.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-front-683f985018ab4.png?v=1748998234,1,Product mockup,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-front-683f985018ab4.png?v=1748998234,oz,PC040100,34.63,active
bungi-x-bobby-cowboy-unisex-sweatshirt,,,,,,,,,XS,,,,,,,,7066242_9730,324.03504931875,shopify,deny,manual,42.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-back-683f98501926c.png?v=1748998234,2,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-front-683f985018ab4.png?v=1748998234,oz,PC040100,34.63,
bungi-x-bobby-cowboy-unisex-sweatshirt,,,,,,,,,S,,,,,,,,7066242_9731,354.08554383125,shopify,deny,manual,42.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-left-front-683f985019414.png?v=1748998234,3,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-front-683f985018ab4.png?v=1748998234,oz,PC040100,34.63,
bungi-x-bobby-cowboy-unisex-sweatshirt,,,,,,,,,M,,,,,,,,7066242_9732,384.13603834375,shopify,deny,manual,42.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-right-front-683f985019571.png?v=1748998234,4,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-front-683f985018ab4.png?v=1748998234,oz,PC040100,34.63,
bungi-x-bobby-cowboy-unisex-sweatshirt,,,,,,,,,L,,,,,,,,7066242_9733,405.96517115,shopify,deny,manual,42.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-front-683f985018ab4.png?v=1748998234,oz,PC040100,34.63,
bungi-x-bobby-cowboy-unisex-sweatshirt,,,,,,,,,XL,,,,,,,,7066242_9734,420.1399327125,shopify,deny,manual,42.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-front-683f985018ab4.png?v=1748998234,oz,PC040100,34.63,
bungi-x-bobby-cowboy-unisex-sweatshirt,,,,,,,,,2XL,,,,,,,,7066242_9735,441.96906551875,shopify,deny,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-front-683f985018ab4.png?v=1748998234,oz,PC040100,36.63,
